source_path	origin	counterpart_relation	counterpart_path	mechanism_family	current_rust_owner	trace_path	disposition
1.0.7705/peer/src-java/datomic/impl/clusterfs/IClusterFS.java	recovered-java-origin	byte-identical	1.0.7705/transactor/src-java/datomic/impl/clusterfs/IClusterFS.java	storage-catalog	src/storage/mod.rs	datomic_pro_docs/08_operations/00_architecture_and_storage/00_storage_services.atomic.md	Opaque objects/conditional references and shared catalog; provider/backend-specific behavior is not native parity. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/peer/src-java/datomic/impl/db/IDatum.java	recovered-java-origin	byte-identical	1.0.7705/transactor/src-java/datomic/impl/db/IDatum.java	model-schema-value	src/model/mod.rs	datomic_pro_docs/03_schema/03_identity_and_uniqueness.atomic.md	Shared native value/schema/identity contracts; db also has transaction and temporal owners traced by companions. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/peer/src-java/datomic/impl/lucene/ClusterDirectory.java	recovered-java-origin	byte-identical	1.0.7705/transactor/src-java/datomic/impl/lucene/ClusterDirectory.java	fulltext	src/fulltext/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.fulltext.atomic.md	Native immutable search projection and bounded recent completion; Lucene adapters are not native wire/score parity. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/peer/src-java/datomic/impl/lucene/ClusterIndexInput.java	recovered-java-origin	byte-identical	1.0.7705/transactor/src-java/datomic/impl/lucene/ClusterIndexInput.java	fulltext	src/fulltext/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.fulltext.atomic.md	Native immutable search projection and bounded recent completion; Lucene adapters are not native wire/score parity. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/peer/src-java/datomic/impl/lucene/DirectoryRef.java	recovered-java-origin	byte-identical	1.0.7705/transactor/src-java/datomic/impl/lucene/DirectoryRef.java	fulltext	src/fulltext/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.fulltext.atomic.md	Native immutable search projection and bounded recent completion; Lucene adapters are not native wire/score parity. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/peer/src-java/datomic/impl/lucene/EmptyIndexInput.java	recovered-java-origin	byte-identical	1.0.7705/transactor/src-java/datomic/impl/lucene/EmptyIndexInput.java	fulltext	src/fulltext/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.fulltext.atomic.md	Native immutable search projection and bounded recent completion; Lucene adapters are not native wire/score parity. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/peer/src-java/datomic/impl/lucene/HybridDirectory.java	recovered-java-origin	byte-identical	1.0.7705/transactor/src-java/datomic/impl/lucene/HybridDirectory.java	fulltext	src/fulltext/mod.rs	datomic_pro_docs/05_query_and_pull/02_query_reference.fulltext.atomic.md	Native immutable search projection and bounded recent completion; Lucene adapters are not native wire/score parity. Exact baseline pair shares one mechanism; no duplicate port or redundant annotation required.
1.0.7705/transactor/src-clj/clojure/core/async.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/async/impl/buffers.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/async/impl/channels.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/async/impl/dispatch.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/async/impl/go.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/async/impl/ioc_macros.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/async/impl/mutex.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/async/impl/protocols.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/async/impl/timers.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/cache.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/core/memoize.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/data/csv.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/data/json.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/data/priority_map.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/java/jmx.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/ast.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/env.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/jvm.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/jvm/utils.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/add_binding_atom.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/cleanup.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/constant_lifter.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/elide_meta.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/emit_form.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/analyze_host_expr.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/annotate_host_info.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/annotate_loops.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
1.0.7705/transactor/src-clj/clojure/tools/analyzer/passes/jvm/annotate_tag.clj	exact-bundled-dependency	only-in-this-artifact	-	exact-dependency-or-resource	-	datomic_pro_docs/00_start_here/00_introduction.atomic.md	Exact attributed dependency/resource; no annotation or mandatory native port required.
